Case ID, Event ID, Activity, Timestamp, Resource, Cost
1, 0, A1: Request Examinations, 05/10/2021 10:44:39, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
1, 1, A5: Write Invoice, 05/10/2021 10:44:42, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
1, 2, A3: Write Invoice, 05/10/2021 10:44:43, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
1, 3, A3: Write Invoice, 05/10/2021 10:44:43, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
1, 4, A6: Write Application, 05/10/2021 10:44:44, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
1, 5, A9: Offer alternative Options, 05/10/2021 10:44:49, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
2, 6, A1: Request Examinations, 05/10/2021 10:44:51, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
2, 7, A2: Do MRT Scan and derive Diagnosis, 05/10/2021 10:44:53, 0xf9c1efc257653992306a99aba83b0738917062ac, 20000000000
2, 8, A2: Do MRT Scan and derive Diagnosis - form 57543038271, 05/10/2021 10:44:53, 0xf9c1efc257653992306a99aba83b0738917062ac, 20000000000
2, 9, A3: Write Invoice, 05/10/2021 10:44:54, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
2, 10, A5: Write Invoice, 05/10/2021 10:44:54, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
2, 11, A7: Decide on Rehabilitation, 05/10/2021 10:44:58, 0xe620e41ed9968a6085c5f9c0dd2944459ed1b67e, 20000000000
2, 12, A9: Offer alternative Options, 05/10/2021 10:45:00, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
2, 13, A9: Offer alternative Options - form 822684971073, 05/10/2021 10:45:00, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
3, 14, A1: Request Examinations, 05/10/2021 10:45:03, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
3, 15, A4: Assessment of fitness for Rehabilitation, 05/10/2021 10:45:05, 0x8da3d6e551dfd4dc3a7cc1d279830f2dbbdbd512, 20000000000
3, 16, A2: Do MRT Scan and derive Diagnosis, 05/10/2021 10:45:05, 0xf9c1efc257653992306a99aba83b0738917062ac, 20000000000
3, 17, A4: Assessment of fitness for Rehabilitation, 05/10/2021 10:45:05, 0x8da3d6e551dfd4dc3a7cc1d279830f2dbbdbd512, 20000000000
3, 18, A5: Write Invoice, 05/10/2021 10:45:05, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
3, 19, A5: Write Invoice, 05/10/2021 10:45:05, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
3, 20, A6: Write Application, 05/10/2021 10:45:08, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
3, 21, A7: Decide on Rehabilitation, 05/10/2021 10:45:09, 0xe620e41ed9968a6085c5f9c0dd2944459ed1b67e, 20000000000
3, 22, A9: Offer alternative Options, 05/10/2021 10:45:12, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
4, 23, A2: Do MRT Scan and derive Diagnosis, 05/10/2021 10:45:17, 0xf9c1efc257653992306a99aba83b0738917062ac, 20000000000
4, 24, A2: Do MRT Scan and derive Diagnosis, 05/10/2021 10:45:17, 0xf9c1efc257653992306a99aba83b0738917062ac, 20000000000
4, 25, A4: Assessment of fitness for Rehabilitation, 05/10/2021 10:45:17, 0x8da3d6e551dfd4dc3a7cc1d279830f2dbbdbd512, 20000000000
4, 26, A4: Assessment of fitness for Rehabilitation, 05/10/2021 10:45:17, 0x8da3d6e551dfd4dc3a7cc1d279830f2dbbdbd512, 20000000000
4, 27, A3: Write Invoice, 05/10/2021 10:45:18, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
4, 28, A3: Write Invoice, 05/10/2021 10:45:18, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
4, 29, A5: Write Invoice, 05/10/2021 10:45:19, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
4, 30, A6: Write Application, 05/10/2021 10:45:20, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
4, 31, A7: Decide on Rehabilitation, 05/10/2021 10:45:22, 0xe620e41ed9968a6085c5f9c0dd2944459ed1b67e, 20000000000
4, 32, A9: Offer alternative Options, 05/10/2021 10:45:24, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
5, 33, A1: Request Examinations, 05/10/2021 10:45:26, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
5, 34, A1: Request Examinations - form 918317860104, 05/10/2021 10:45:26, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
5, 35, A2: Do MRT Scan and derive Diagnosis, 05/10/2021 10:45:29, 0xf9c1efc257653992306a99aba83b0738917062ac, 20000000000
5, 36, A4: Assessment of fitness for Rehabilitation, 05/10/2021 10:45:29, 0x8da3d6e551dfd4dc3a7cc1d279830f2dbbdbd512, 20000000000
5, 37, A2: Do MRT Scan and derive Diagnosis, 05/10/2021 10:45:29, 0xf9c1efc257653992306a99aba83b0738917062ac, 20000000000
5, 38, A3: Write Invoice, 05/10/2021 10:45:29, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
5, 39, A6: Write Application, 05/10/2021 10:45:31, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
5, 40, A7: Decide on Rehabilitation, 05/10/2021 10:45:32, 0xe620e41ed9968a6085c5f9c0dd2944459ed1b67e, 20000000000
5, 41, A7: Decide on Rehabilitation - form 884790514075, 05/10/2021 10:45:32, 0xe620e41ed9968a6085c5f9c0dd2944459ed1b67e, 20000000000
5, 42, A9: Offer alternative Options, 05/10/2021 10:45:35, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
6, 43, A1: Request Examinations, 05/10/2021 10:45:37, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
6, 44, A2: Do MRT Scan and derive Diagnosis, 05/10/2021 10:45:39, 0xf9c1efc257653992306a99aba83b0738917062ac, 20000000000
6, 45, A4: Assessment of fitness for Rehabilitation, 05/10/2021 10:45:39, 0x8da3d6e551dfd4dc3a7cc1d279830f2dbbdbd512, 20000000000
6, 46, A4: Assessment of fitness for Rehabilitation - form 247481710834, 05/10/2021 10:45:39, 0x8da3d6e551dfd4dc3a7cc1d279830f2dbbdbd512, 20000000000
6, 47, A3: Write Invoice, 05/10/2021 10:45:40, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
6, 48, A5: Write Invoice, 05/10/2021 10:45:40, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
6, 49, A6: Write Application, 05/10/2021 10:45:42, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
6, 50, A7: Decide on Rehabilitation, 05/10/2021 10:45:43, 0xe620e41ed9968a6085c5f9c0dd2944459ed1b67e, 20000000000
6, 51, A7: Decide on Rehabilitation - form 80264651563, 05/10/2021 10:45:43, 0xe620e41ed9968a6085c5f9c0dd2944459ed1b67e, 20000000000
6, 52, A9: Offer alternative Options, 05/10/2021 10:45:46, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
7, 53, A2: Do MRT Scan and derive Diagnosis, 05/10/2021 10:45:51, 0xf9c1efc257653992306a99aba83b0738917062ac, 20000000000
7, 54, A4: Assessment of fitness for Rehabilitation, 05/10/2021 10:45:51, 0x8da3d6e551dfd4dc3a7cc1d279830f2dbbdbd512, 20000000000
7, 55, A3: Write Invoice, 05/10/2021 10:45:51, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
7, 56, A5: Write Invoice, 05/10/2021 10:45:51, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
7, 57, A6: Write Application, 05-10-2021 10:45:52, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
7, 58, A9: Offer alternative Options, 05-10-2021 10.45.55, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
8, 59, A1: Request Examinations, 05/10/2021, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
8, 60, A2: Do MRT Scan and derive Diagnosis, 05/10/2021 10:45:59, 0xf9c1efc257653992306a99aba83b0738917062ac, 20000000000
8, 61, A4: Assessment of fitness for Rehabilitation, 05/10/2021 10:45:59, 0x8da3d6e551dfd4dc3a7cc1d279830f2dbbdbd512, 20000000000
8, 62, A3: Write Invoice, 05/10/2021 10:46:00, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
8, 63, A5: Write Invoice, 05/10/2021 10:46:00, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
8, 64, A5: Write Invoice, 05/10/2021 10:46:00, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
8, 65, A6: Write Application, 05/10/2021 10:46:01, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
8, 66, A7: Decide on Rehabilitation, 05/10/2021 10:46:02, 0xe620e41ed9968a6085c5f9c0dd2944459ed1b67e, 20000000000
8, 67, A9: Offer alternative Options, 05/10/2021 10:46:04, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
9, 68, A1: Request Examinations, 05/10/2021 10:46:06, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
9, 69, A2: Do MRT Scan and derive Diagnosis, 05/10/2021 10:46:08, 0xf9c1efc257653992306a99aba83b0738917062ac, 20000000000
9, 70, A3: Write Invoice, 05/10/2021 10:46:09, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
9, 71, A6: Write Application, 05/10/2021 10:46:09, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
9, 72, A7: Decide on Rehabilitation, 05/10/2021 10:46:10, 0xe620e41ed9968a6085c5f9c0dd2944459ed1b67e, 20000000000
9, 73, A9: Offer alternative Options, 05/10/2021 10:46:12, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
9, 74, A9: Offer alternative Options, 05/10/2021 10:46:12, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
10, 75, A1: Request Examinations, 05/10/2021 10:46:15, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
10, 76, A1: Request Examinations - form 584046962205, 05/10/2021 10:46:15, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
10, 77, A2: Do MRT Scan and derive Diagnosis, 05/10/2021 10:46:17, 0xf9c1efc257653992306a99aba83b0738917062ac, 20000000000
10, 78, A4: Assessment of fitness for Rehabilitation, 05/10/2021 10:46:17, 0x8da3d6e551dfd4dc3a7cc1d279830f2dbbdbd512, 20000000000
10, 79, A4: Assessment of fitness for Rehabilitation, 05/10/2021 10:46:17, 0x8da3d6e551dfd4dc3a7cc1d279830f2dbbdbd512, 20000000000
10, 80, A3: Write Invoice, 05/10/2021 10:46:17, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
10, 81, A3: Write Invoice, 05/10/2021 10:46:17, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
10, 82, A5: Write Invoice, 05/10/2021 10:46:18, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
10, 83, A6: Write Application, 05/10/2021 10:46:19, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
10, 84, A7: Decide on Rehabilitation, 05/10/2021 10:46:20, 0xe620e41ed9968a6085c5f9c0dd2944459ed1b67e, 20000000000
10, 85, A7: Decide on Rehabilitation, 05/10/2021 10:46:20, 0xe620e41ed9968a6085c5f9c0dd2944459ed1b67e, 20000000000
10, 86, A9: Offer alternative Options, 05/10/2021 10:46:22, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
11, 87, A1: Request Examinations, 05/10/2021 10:46:25, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
11, 88, A2: Do MRT Scan and derive Diagnosis, 05/10/2021 10:46:26, 0xf9c1efc257653992306a99aba83b0738917062ac, 20000000000
11, 89, A4: Assessment of fitness for Rehabilitation, 05/10/2021 10:46:26, 0x8da3d6e551dfd4dc3a7cc1d279830f2dbbdbd512, 20000000000
11, 90, A3: Write Invoice, 05/10/2021 10:46:27, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
11, 91, A5: Write Invoice, 05/10/2021 10:46:27, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
11, 92, A6: Write Application, 05/10/2021 10:46:28, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
11, 93, A7: Decide on Rehabilitation, 05/10/2021 10:46:29, 0xe620e41ed9968a6085c5f9c0dd2944459ed1b67e, 20000000000
11, 94, A7: Decide on Rehabilitation, 05/10/2021 10:46:29, 0xe620e41ed9968a6085c5f9c0dd2944459ed1b67e, 20000000000
11, 95, A9: Offer alternative Options, 05/10/2021 10:46:31, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
11, 96, A9: Offer alternative Options - form 408094347917, 05/10/2021 10:46:31, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
12, 97, A1: Request Examinations, 05/10/2021 10:46:33, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
12, 98, A1: Request Examinations - form 807645360547, 05/10/2021 10:46:33, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
12, 99, A2: Do MRT Scan and derive Diagnosis, 05/10/2021 10:46:35, 0xf9c1efc257653992306a99aba83b0738917062ac, 20000000000
12, 100, A2: Do MRT Scan and derive Diagnosis - form 649409725433, 05/10/2021 10:46:35, 0xf9c1efc257653992306a99aba83b0738917062ac, 20000000000
12, 101, A3: Write Invoice, 05/10/2021 10:46:36, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
12, 102, A5: Write Invoice, 05/10/2021 10:46:36, 0xe26f34a406ccb42b6599b246f649d256025d5b56, 20000000000
12, 103, A6: Write Application, 05/10/2021 10:46:37, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
12, 104, A6: Write Application, 05/10/2021 10:46:37, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
12, 105, A7: Decide on Rehabilitation, 05/10/2021 10:46:38, 0xe620e41ed9968a6085c5f9c0dd2944459ed1b67e, 20000000000
12, 106, A9: Offer alternative Options, 05/10/2021 10:46:40, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
13, 107, A1: Request Examinations, 05/10/2021 10:46:42, 0x035193ce5766839386dbf759d5acc66cc4e5150d, 20000000000
13, 108, A2: Do MRT Scan and derive Diagnosis, 05/10/2021 10:46:43, 0xf9c1efc257653992306a99aba83b0738917062ac, 20000000000
