Case ID, Event ID, Activity, Timestamp, Resource, Cost
1, 0, A1: Request Examinations, 05/11/2021 11:00:56, 0x538858cb215394df6cd708dfc9b5e01cfaac526a, 20000000000
1, 1, A1: Request Examinations - form 33650525678, 05/11/2021 11:00:56, 0x538858cb215394df6cd708dfc9b5e01cfaac526a, 20000000000
1, 2, A2: Do MRT Scan and derive Diagnosis, 05/11/2021 11:00:58, 0xe2f94b146171354c889fb3ebfbd1c5d9e1b4e0f7, 20000000000
1, 3, A4: Assessment of fitness for Rehabilitation, 05/11/2021 11:00:59, 0xdad5aad21a584888ae58896a8e5536c753af3e6a, 20000000000
1, 4, A3: Write Invoice, 05/11/2021 11:00:59, 0xf95031416646b1f288efd8bae9a8a843bd2914ac, 20000000000
1, 5, A3: Write Invoice, 05/11/2021 11:00:59, 0xf95031416646b1f288efd8bae9a8a843bd2914ac, 20000000000
1, 6, A5: Write Invoice, 05/11/2021 11:01:00, 0xf95031416646b1f288efd8bae9a8a843bd2914ac, 20000000000
1, 7, A5: Write Invoice, 05/11/2021 11:01:00, 0xf95031416646b1f288efd8bae9a8a843bd2914ac, 20000000000
1, 8, A6: Write Application, 05/11/2021 11:01:01, 0x538858cb215394df6cd708dfc9b5e01cfaac526a, 20000000000
1, 9, A6: Write Application - form 228706496987, 05/11/2021 11:01:01, 0x538858cb215394df6cd708dfc9b5e01cfaac526a, 20000000000
1, 10, A7: Decide on Rehabilitation, 05/11/2021 11:01:02, 0x16fda3d2665dfbf8ee0c625592c02a9fac425d95, 20000000000
1, 11, A9: Offer alternative Options, 05/11/2021 11:01:05, 0x538858cb215394df6cd708dfc9b5e01cfaac526a, 20000000000
2, 12, A1: Request Examinations, 05/11/2021 11:01:07, 0x538858cb215394df6cd708dfc9b5e01cfaac526a, 20000000000
2, 13, A1: Request Examinations - form 476121700920, 05/11/2021 11:01:07, 0x538858cb215394df6cd708dfc9b5e01cfaac526a, 20000000000
2, 14, A2: Do MRT Scan and derive Diagnosis, 05/11/2021 11:01:09, 0xe2f94b146171354c889fb3ebfbd1c5d9e1b4e0f7, 20000000000
2, 15, A4: Assessment of fitness for Rehabilitation, 05/11/2021 11:01:09, 0xdad5aad21a584888ae58896a8e5536c753af3e6a, 20000000000
2, 16, A4: Assessment of fitness for Rehabilitation - form 516939660279, 05/11/2021 11:01:09, 0xdad5aad21a584888ae58896a8e5536c753af3e6a, 20000000000
2, 17, A3: Write Invoice, 05/11/2021 11:01:09, 0xf95031416646b1f288efd8bae9a8a843bd2914ac, 20000000000
2, 18, A5: Write Invoice, 05/11/2021 11:01:10, 0xf95031416646b1f288efd8bae9a8a843bd2914ac, 20000000000
2, 19, A5: Write Invoice, 05/11/2021 11:01:10, 0xf95031416646b1f288efd8bae9a8a843bd2914ac, 20000000000
2, 20, A6: Write Application, 05/11/2021 11:01:11, 0x538858cb215394df6cd708dfc9b5e01cfaac526a, 20000000000
2, 21, A7: Decide on Rehabilitation, 05/11/2021 11:01:12, 0x16fda3d2665dfbf8ee0c625592c02a9fac425d95, 20000000000
2, 22, A9: Offer alternative Options, 05/11/2021 11:01:15, 0x538858cb215394df6cd708dfc9b5e01cfaac526a, 20000000000
3, 23, A1: Request Examinations, 05/11/2021 11:01:17, 0x538858cb215394df6cd708dfc9b5e01cfaac526a, 20000000000
3, 24, A2: Do MRT Scan and derive Diagnosis, 05/11/2021 11:01:19, 0xe2f94b146171354c889fb3ebfbd1c5d9e1b4e0f7, 20000000000
3, 25, A4: Assessment of fitness for Rehabilitation, 05/11/2021 11:01:19, 0xdad5aad21a584888ae58896a8e5536c753af3e6a, 20000000000
3, 26, A3: Write Invoice, 05/11/2021 11:01:20, 0xf95031416646b1f288efd8bae9a8a843bd2914ac, 20000000000
3, 27, A7: Decide on Rehabilitation, 05/11/2021 11:01:21, 0x16fda3d2665dfbf8ee0c625592c02a9fac425d95, 20000000000
3, 28, A9: Offer alternative Options, 05/11/2021 11:01:23, 0x538858cb215394df6cd708dfc9b5e01cfaac526a, 20000000000
4, 29, A1: Request Examinations, 05/11/2021 11:01:26, 0x538858cb215394df6cd708dfc9b5e01cfaac526a, 20000000000
4, 30, A1: Request Examinations, 05/11/2021 11:01:26, 0x538858cb215394df6cd708dfc9b5e01cfaac526a, 20000000000
4, 31, A4: Assessment of fitness for Rehabilitation, 05/11/2021 11:01:27, 0xdad5aad21a584888ae58896a8e5536c753af3e6a, 20000000000
4, 32, A4: Assessment of fitness for Rehabilitation, 05/11/2021 11:01:27, 0xdad5aad21a584888ae58896a8e5536c753af3e6a, 20000000000
4, 33, A2: Do MRT Scan and derive Diagnosis, 05/11/2021 11:01:28, 0xe2f94b146171354c889fb3ebfbd1c5d9e1b4e0f7, 20000000000
