Case ID, Event ID, Activity, Timestamp, Resource, Cost
1, 0, A1: Request Examinations, 07/05/2021 22:28:13, 0x5e0f5f1aa92f8a86f958180eb39fd23d674dfef8, 20000000000
1, 1, A3: Write Invoice, 07/05/2021 22:28:16, 0x157071e04849b41be34ea51b36b769b3a5e98055, 20000000000
1, 2, A6: Write Application, 07/05/2021 22:28:18, 0x5e0f5f1aa92f8a86f958180eb39fd23d674dfef8, 20000000000
1, 3, A7: Decide on Rehabilitation, 07/05/2021 22:28:19, 0xc6c74b56d809fc0dcc44b8abbddaac6efa7ea153, 20000000000
1, 4, A9: Offer alternative Options, 07/05/2021 22:28:22, 0x5e0f5f1aa92f8a86f958180eb39fd23d674dfef8, 20000000000
2, 5, A2: Do MRT Scan and derive Diagnosis, 07/05/2021 22:28:26, 0x906df330b96c110d815be8e69c440b05be41a82f, 20000000000
2, 6, A4: Assessment of fitness for Rehabilitation, 05/07/2021 22:28:27, 0xfe236583f7c639f4ca31418dad19e6c760a0cf56, 20000000000
2, 7, A3: Write Invoice, 07/05/2021 22:28:27, 0x157071e04849b41be34ea51b36b769b3a5e98055, 20000000000
2, 8, A5: Write Invoice, 05/07/2021 22:28:28, 0x157071e04849b41be34ea51b36b769b3a5e98055, 20000000000
2, 9, A6: Write Application, 07/05/2021 22:28:30, 0x5e0f5f1aa92f8a86f958180eb39fd23d674dfef8, 20000000000
2, 10, A7: Decide on Rehabilitation, 07/05/2021 22:28:31, 0xc6c74b56d809fc0dcc44b8abbddaac6efa7ea153, 20000000000
2, 11, A9: Offer alternative Options, 07/05/2021 22:28:34, 0x5e0f5f1aa92f8a86f958180eb39fd23d674dfef8, 20000000000
3, 12, A1: Request Examinations, 07/05/2021 22:28:37, 0x5e0f5f1aa92f8a86f958180eb39fd23d674dfef8, 20000000000
3, 13, A2: Do MRT Scan and derive Diagnosis, 07/05/2021 22:28:39, 0x906df330b96c110d815be8e69c440b05be41a82f, 20000000000
3, 14, A3: Write Invoice, 07/05/2021 22:28:40, 0x157071e04849b41be34ea51b36b769b3a5e98055, 20000000000
3, 15, A5: Write Invoice, 07/05/2021 22:28:41, 0x157071e04849b41be34ea51b36b769b3a5e98055, 20000000000
3, 16, A6: Write Application, 07/05/2021 22:28:43, 0x5e0f5f1aa92f8a86f958180eb39fd23d674dfef8, 20000000000
